i,data.theta_m1,data.theta_l1,data.delta_theta_r1,data.Trr_ad,data.theta_m2,data.theta_l2,data.delta_theta_r2,data.Trr_cf
72,22.60968780517578,10.33197021484375,12.277717590332031,0.3179999887943268,-0.002812500111758709,0.0,-0.002812500111758709,0.0
73,22.367813110351562,10.33197021484375,12.035842895507812,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
74,22.30453109741211,10.33197021484375,11.97256088256836,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
75,22.239843368530273,10.33197021484375,11.907873153686523,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
76,22.204687118530273,10.33197021484375,11.872716903686523,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
77,22.204687118530273,10.33197021484375,11.872716903686523,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
78,22.131563186645508,10.33197021484375,11.799592971801758,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
79,22.13296890258789,10.33197021484375,11.80099868774414,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
80,22.059843063354492,10.33197021484375,11.727872848510742,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
81,22.061250686645508,10.33197021484375,11.729280471801758,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
82,22.06265640258789,10.33197021484375,11.73068618774414,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
83,22.06265640258789,10.33197021484375,11.73068618774414,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
84,22.06265640258789,10.33197021484375,11.73068618774414,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
85,22.06265640258789,10.33197021484375,11.73068618774414,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
86,22.090782165527344,10.33197021484375,11.758811950683594,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
87,22.1160945892334,10.33197021484375,11.784124374389648,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
88,22.134374618530273,10.33197021484375,11.802404403686523,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
89,22.19906234741211,10.33197021484375,11.86709213256836,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
90,22.197656631469727,10.2960205078125,11.901636123657227,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
91,22.197656631469727,10.2960205078125,11.901636123657227,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
92,22.245468139648438,10.33197021484375,11.913497924804688,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
93,22.294687271118164,10.2960205078125,11.998666763305664,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
94,22.349531173706055,10.2960205078125,12.053510665893555,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
95,22.412813186645508,10.2960205078125,12.116792678833008,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
96,22.46062469482422,10.33197021484375,12.128654479980469,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
97,22.560468673706055,10.33197021484375,12.228498458862305,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
98,22.668750762939453,10.33197021484375,12.336780548095703,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
99,22.744688034057617,10.33197021484375,12.412717819213867,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
100,22.72640609741211,10.33197021484375,12.39443588256836,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
101,22.865625381469727,10.33197021484375,12.533655166625977,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
102,22.85578155517578,10.33197021484375,12.523811340332031,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
103,23.002031326293945,10.33197021484375,12.670061111450195,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
104,23.054061889648438,10.33197021484375,12.722091674804688,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
105,23.118749618530273,10.36798095703125,12.750768661499023,0.296999990940094,-0.002812500111758709,0.0,-0.002812500111758709,0.0
106,23.115938186645508,10.36798095703125,12.747957229614258,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
107,23.336719512939453,10.36798095703125,12.968738555908203,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
108,-4.120312690734863,10.44000244140625,-14.560315132141113,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
109,23.426719665527344,10.44000244140625,12.986717224121094,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
110,23.491405487060547,10.47601318359375,13.015392303466797,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
111,23.577186584472656,10.51202392578125,13.065162658691406,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
112,23.671405792236328,10.583984375,13.087421417236328,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
113,23.668594360351562,10.583984375,13.084609985351562,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
114,23.641874313354492,10.6199951171875,13.021879196166992,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
115,23.641874313354492,10.6199951171875,13.021879196166992,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
116,23.58562469482422,10.6199951171875,12.965629577636719,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
117,23.5518741607666,10.6199951171875,12.931879043579102,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
118,23.508281707763672,10.6199951171875,12.888286590576172,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
119,23.459062576293945,10.6199951171875,12.839067459106445,0.31199997663497925,-0.002812500111758709,0.0,-0.002812500111758709,0.0
120,23.4168758392334,10.6199951171875,12.796880722045898,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
121,23.391563415527344,10.6199951171875,12.771568298339844,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
122,23.367656707763672,10.6199951171875,12.747661590576172,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
123,23.3409366607666,10.6199951171875,12.720941543579102,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
124,23.3409366607666,10.6199951171875,12.720941543579102,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
125,23.338125228881836,10.6199951171875,12.718130111694336,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
126,23.331092834472656,10.6199951171875,12.711097717285156,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
127,23.319843292236328,10.6199951171875,12.699848175048828,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
128,23.30437469482422,10.6199951171875,12.684379577636719,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
129,23.297344207763672,10.6199951171875,12.677349090576172,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
130,23.3057804107666,10.6199951171875,12.685785293579102,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
131,23.321250915527344,10.656005859375,12.665245056152344,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
132,23.385936737060547,10.656005859375,12.729930877685547,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
133,23.387344360351562,10.656005859375,12.731338500976562,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
134,23.421092987060547,10.656005859375,12.765087127685547,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
135,23.457656860351562,10.656005859375,12.801651000976562,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
136,23.533594131469727,10.656005859375,12.877588272094727,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
137,23.561717987060547,10.656005859375,12.905712127685547,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
138,23.599687576293945,10.656005859375,12.943681716918945,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
139,23.625,10.6920166015625,12.9329833984375,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
140,23.712186813354492,10.6920166015625,13.020170211791992,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
141,23.6953125,10.6920166015625,13.0032958984375,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
142,23.765625,10.72796630859375,13.03765869140625,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
143,23.81624984741211,10.72796630859375,13.08828353881836,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
144,23.82046890258789,10.76397705078125,13.05649185180664,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
145,23.885156631469727,10.76397705078125,13.121179580688477,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
146,-4.120312690734863,10.79998779296875,-14.920300483703613,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
147,23.90203094482422,10.83599853515625,13.066032409667969,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
148,23.930156707763672,10.83599853515625,13.094158172607422,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
149,23.918907165527344,10.83599853515625,13.082908630371094,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
150,23.914688110351562,10.87200927734375,13.042678833007812,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
151,23.930156707763672,10.87200927734375,13.058147430419922,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
152,23.92171859741211,10.87200927734375,13.04970932006836,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
153,23.90203094482422,10.87200927734375,13.030021667480469,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
154,23.900625228881836,10.87200927734375,13.028615951538086,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
155,23.8739070892334,10.87200927734375,13.001897811889648,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
156,23.861249923706055,10.87200927734375,12.989240646362305,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
157,23.845781326293945,10.87200927734375,12.973772048950195,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
158,23.83171844482422,10.87200927734375,12.959709167480469,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
159,23.814844131469727,10.87200927734375,12.942834854125977,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
160,23.8035945892334,10.87200927734375,12.931585311889648,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
161,23.792343139648438,10.87200927734375,12.920333862304688,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
162,23.775468826293945,10.87200927734375,12.903459548950195,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
163,23.760000228881836,10.87200927734375,12.887990951538086,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
164,23.76140594482422,10.87200927734375,12.889396667480469,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
165,23.76140594482422,10.87200927734375,12.889396667480469,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
166,23.76140594482422,10.87200927734375,12.889396667480469,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
167,23.786718368530273,10.87200927734375,12.914709091186523,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
168,23.810625076293945,10.90802001953125,12.902605056762695,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
169,23.858436584472656,10.90802001953125,12.950416564941406,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
170,23.899219512939453,10.90802001953125,12.991199493408203,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
171,23.923124313354492,10.90802001953125,13.015104293823242,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
172,-4.120312690734863,10.90802001953125,-15.028332710266113,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
173,23.9793758392334,10.90802001953125,13.071355819702148,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
174,24.006093978881836,10.90802001953125,13.098073959350586,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
175,24.022968292236328,10.9439697265625,13.078998565673828,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
176,24.034217834472656,10.9439697265625,13.090248107910156,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
177,24.122812271118164,10.97998046875,13.142831802368164,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
178,24.177656173706055,10.97998046875,13.197675704956055,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
179,24.205781936645508,11.0159912109375,13.189790725708008,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
180,-4.120312690734863,11.052001953125,-15.172314643859863,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
181,24.278905868530273,11.0880126953125,13.190893173217773,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
182,24.284530639648438,11.0880126953125,13.196517944335938,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
183,24.284530639648438,11.0880126953125,13.196517944335938,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
184,24.243749618530273,11.0880126953125,13.155736923217773,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
185,24.195938110351562,11.1240234375,13.071914672851562,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
186,24.162187576293945,11.1240234375,13.038164138793945,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
187,24.162187576293945,11.1240234375,13.038164138793945,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
188,24.1200008392334,11.1240234375,12.995977401733398,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
189,24.080625534057617,11.1240234375,12.956602096557617,0.3089999854564667,-0.002812500111758709,0.0,-0.002812500111758709,0.0
190,24.038436889648438,11.1240234375,12.914413452148438,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
191,23.989219665527344,11.1240234375,12.865196228027344,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
192,23.97234344482422,11.1240234375,12.848320007324219,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
193,23.949844360351562,11.1240234375,12.825820922851562,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
194,23.90203094482422,11.1240234375,12.778007507324219,0.3059999942779541,-0.002812500111758709,0.0,-0.002812500111758709,0.0
195,23.90625,11.1240234375,12.7822265625,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
196,23.90625,11.1240234375,12.7822265625,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
197,23.857030868530273,11.1240234375,12.733007431030273,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
198,23.85562515258789,11.1240234375,12.73160171508789,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
199,23.854219436645508,11.1240234375,12.730195999145508,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
200,23.850000381469727,11.1240234375,12.725976943969727,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
201,23.842967987060547,11.1240234375,12.718944549560547,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
202,23.8359375,11.1240234375,12.7119140625,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
203,23.826093673706055,11.1240234375,12.702070236206055,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
204,23.826093673706055,11.1240234375,12.702070236206055,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
205,23.879531860351562,11.1240234375,12.755508422851562,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
206,23.895000457763672,11.1240234375,12.770977020263672,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
207,23.91046905517578,11.1240234375,12.786445617675781,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
208,23.931562423706055,11.1240234375,12.807538986206055,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
209,23.947031021118164,11.1240234375,12.823007583618164,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
210,23.962499618530273,11.1240234375,12.838476181030273,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
211,23.962499618530273,11.1240234375,12.838476181030273,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
212,23.962499618530273,11.1240234375,12.838476181030273,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
213,24.01593780517578,11.1240234375,12.891914367675781,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
214,24.02718734741211,11.1240234375,12.90316390991211,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
215,24.04265594482422,11.1240234375,12.918632507324219,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
216,24.06234359741211,11.1240234375,12.93832015991211,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
217,24.080625534057617,11.1240234375,12.956602096557617,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
218,24.098905563354492,11.1240234375,12.974882125854492,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
219,24.11296844482422,11.1240234375,12.988945007324219,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
220,24.13265609741211,11.1240234375,13.00863265991211,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
221,24.131250381469727,11.15997314453125,12.971277236938477,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
222,24.165000915527344,11.15997314453125,13.005027770996094,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
223,24.2254695892334,11.15997314453125,13.065496444702148,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
224,24.249374389648438,11.15997314453125,13.089401245117188,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
225,24.249374389648438,11.15997314453125,13.089401245117188,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
226,24.287343978881836,11.15997314453125,13.127370834350586,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
227,24.301406860351562,11.15997314453125,13.141433715820312,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
228,24.316875457763672,11.19598388671875,13.120891571044922,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
229,24.384374618530273,11.19598388671875,13.188390731811523,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
230,24.384374618530273,11.19598388671875,13.188390731811523,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
231,24.384374618530273,11.23199462890625,13.152379989624023,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
232,24.412500381469727,11.23199462890625,13.180505752563477,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
233,24.406875610351562,11.23199462890625,13.174880981445312,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
234,24.404062271118164,11.23199462890625,13.172067642211914,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
235,24.3984375,11.23199462890625,13.16644287109375,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
236,24.384374618530273,11.23199462890625,13.152379989624023,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
237,24.37874984741211,11.23199462890625,13.14675521850586,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
238,24.374530792236328,11.23199462890625,13.142536163330078,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
239,24.374530792236328,11.26800537109375,13.106525421142578,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
240,24.377344131469727,11.26800537109375,13.109338760375977,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
241,24.389999389648438,11.26800537109375,13.121994018554688,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
242,24.37874984741211,11.26800537109375,13.11074447631836,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
243,24.374530792236328,11.26800537109375,13.106525421142578,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
244,24.36328125,11.26800537109375,13.09527587890625,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
245,24.353437423706055,11.26800537109375,13.085432052612305,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
246,24.352031707763672,11.26800537109375,13.084026336669922,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
247,24.346406936645508,11.26800537109375,13.078401565551758,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
248,24.3253116607666,11.26800537109375,13.057306289672852,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
249,24.314062118530273,11.26800537109375,13.046056747436523,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
250,24.304218292236328,11.26800537109375,13.036212921142578,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
251,24.304218292236328,11.26800537109375,13.036212921142578,0.30299997329711914,-0.002812500111758709,0.0,-0.002812500111758709,0.0
252,24.285938262939453,11.26800537109375,13.017932891845703,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
253,24.31265640258789,11.26800537109375,13.04465103149414,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
254,24.311250686645508,11.26800537109375,13.043245315551758,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
255,24.326719284057617,11.26800537109375,13.058713912963867,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
256,24.337968826293945,11.26800537109375,13.069963455200195,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
257,24.36328125,11.26800537109375,13.09527587890625,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
258,24.375938415527344,11.26800537109375,13.107933044433594,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
259,24.375938415527344,11.26800537109375,13.107933044433594,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
260,24.40265655517578,11.26800537109375,13.134651184082031,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
261,24.4012508392334,11.26800537109375,13.133245468139648,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
262,24.423749923706055,11.30401611328125,13.119733810424805,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
263,24.48421859741211,11.30401611328125,13.18020248413086,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
264,24.494062423706055,11.30401611328125,13.190046310424805,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
265,24.50812530517578,11.30401611328125,13.204109191894531,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
266,24.50812530517578,11.30401611328125,13.204109191894531,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
267,24.53484344482422,11.30401611328125,13.230827331542969,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
268,24.547500610351562,11.3399658203125,13.207534790039062,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
269,24.60515594482422,11.3399658203125,13.265190124511719,0.29999998211860657,-0.002812500111758709,0.0,-0.002812500111758709,0.0
